demand,demand_desc,major,major_desc,sub_major,sub_major_desc,minor,minor_desc,sub_minor,sub_minor_desc,net_payment
32,SCHEDULED CASTES SUB PLAN,2501,SPECIAL PROGRAMMES FOR RURAL D,6,SELF EMPLOYMENT PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,7,DEEN DAYAL UPADHYAYA GRAMIN KAUSHAL YOJNA [S10N],6200000
32,SCHEDULED CASTES SUB PLAN,2505,RURAL EMPLOYMENT,1,NATIONAL PROGRAMMES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,NATIONAL RURAL EMPLOYMENT GUARNTEE SCHEME. [S10N],16370000
32,SCHEDULED CASTES SUB PLAN,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,STRENGHTENING OF HUMAN RESOURCES [S00N],950000
32,SCHEDULED CASTES SUB PLAN,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,WATER MANAGEMENT [S00N],100000
32,SCHEDULED CASTES SUB PLAN,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,ESTABLISHMENT OF STATE WIDE EDUSAT NETWORK [S00N],25000
32,SCHEDULED CASTES SUB PLAN,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,4,STRENGTHENING OF APPROPRIATE TECHNOLOGY CENTRES FOR PROPAGATION OF GREEN BUILDING TECHNOLOGY [S00N],625000
32,SCHEDULED CASTES SUB PLAN,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,5,SUPPORT TO RESEARCH AND DEVELOPMENT PROJECT AND HIMACHAL SCIENCE CONGRESS [S00N],1125000
32,SCHEDULED CASTES SUB PLAN,3425,OTHER SCIENTIFIC RESEARCH,60,OTHERS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,6,CAPACITY BUILDING [S00N],125000
32,SCHEDULED CASTES SUB PLAN,3452,TOURISM,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,STIPEND/SCHOLARSHIP FOR TRAINEES [S00N],1500000
32,SCHEDULED CASTES SUB PLAN,3452,TOURISM,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,PROMTION AND PUBLICITY OF TOURISM [S00N],612504.25
32,SCHEDULED CASTES SUB PLAN,4059,CAPITAL OUTLAY ON PUBLIC WORKS,1,OFFICE BUILDINGS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,5,BUILDINGS (JAIL DEPARTMENT) [S00N],20000000
32,SCHEDULED CASTES SUB PLAN,4202,CAPITAL OUTLAY  ON EDUCATION S,2,TECHNICAL EDUCATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,C/O BUILDINGS [S00N],4763200
32,SCHEDULED CASTES SUB PLAN,4202,CAPITAL OUTLAY  ON EDUCATION S,2,TECHNICAL EDUCATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,CONSTRUCTION OF ITI BUILDINGS [S00N],8600000
32,SCHEDULED CASTES SUB PLAN,4202,CAPITAL OUTLAY  ON EDUCATION S,2,TECHNICAL EDUCATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,6,GOVERNMENT ENGINEERING COLLEGE [S00N],16200000
32,SCHEDULED CASTES SUB PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,2,RURAL HEALTH SERVICES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,RURAL HEALTH [S00N],6164943.276
32,SCHEDULED CASTES SUB PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,INDIRA GANDHI MEDICAL COLLEGE [S20N],17600000
32,SCHEDULED CASTES SUB PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,DR. RAJENDRA PRASAD MEDICAL COLLEGE TANDA. [S00N],15200000
32,SCHEDULED CASTES SUB PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,MEDICAL COLLEGE  CHAMBA [S10N],56816666.67
32,SCHEDULED CASTES SUB PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,4,MEDICAL COLLEGE  NAHAN [S10N],70300000
32,SCHEDULED CASTES SUB PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,3,MEDICAL EDUCATION TRAINING & RESEARCH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,5,MEDICAL COLLEGE  HAMIRPUR [S10N],70300000
32,SCHEDULED CASTES SUB PLAN,4210,CAPITAL OUTLAY ON MEDICAL & PU,4,PUBLIC HEALTH,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,BUILDINGS [S00N],525000
32,SCHEDULED CASTES SUB PLAN,4215,CAPITAL OUTLAY ON WATER SUPPLY,2,SEWERAGE AND SANITATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,DRAINANGE SANITATION SEWERAGE SCHEMES IN VARIOUS DISTRICTS. [S00N],63000000
32,SCHEDULED CASTES SUB PLAN,4225,CAPITAL OUTLAY ON WELFARE OF S,1,WELFARE OF SCHEDULED CASTES,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,INVESMENTS IN SCHEDULE CASTE CORPORATION [S00N],10000000
32,SCHEDULED CASTES SUB PLAN,4225,CAPITAL OUTLAY ON WELFARE OF S,80,GENERAL,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,CONSTRUCTION OF GIRLS HOSTELS [S50N],9997263
32,SCHEDULED CASTES SUB PLAN,4408,CAPITAL OUTLAY ON FOOD STORAGE,1,FOOD,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,INVESTMENT IN PUBLIC SECTOR & OTHER UNDERTAKINGS. [S00N],399000
32,SCHEDULED CASTES SUB PLAN,4408,CAPITAL OUTLAY ON FOOD STORAGE,2,STROAGE & WAREHOUSING,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,CONSTRUCTION OF GODOWNS [S00N],7600000
32,SCHEDULED CASTES SUB PLAN,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,2,EQUITY CONTRIBUTION IN HP TRANSMISSION CORPORATION LTD [S00N],42066666.67
32,SCHEDULED CASTES SUB PLAN,4801,CAPITAL OUTLAY ON POWER PROJEC,1,HYDEL GENERATION,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,3,EQUITY IN H.P. STATE ELECTRICITY BOARD LTD. [S00N],110200000
32,SCHEDULED CASTES SUB PLAN,5002,CAPITAL OUTLAY ON INDIAN RAILW,1,CAPITAL BEARING DIVIDEND LIABILITY,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,1,CONSTRUCTION OF RAILWAY LINES [S00N],150000000
32,SCHEDULED CASTES SUB PLAN,5054,CAPITAL  OUTLAY ON ROADS & BRI,4,DISTRICT & OTHER ROADS,789,SPECIAL COMPONENT PLAN FOR SCHEDULED CASTES,8,PRADHAN MANTRI GRAM SADAK YOJNA (PMGSY) [S10N],755700000
